LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1213CAT1,T1213CAT2,T1213CAT3,T1213CAT4,T1213CAT5,T1213CAT1LA,T1213CAT2LA,T1213CAT3LA,T1213CAT4LA,T1213CAT5LA,T1314CAT1,T1314CAT2,T1314CAT3,T1314CAT4,T1314CAT5,T1314CAT1LA,T1314CAT2LA,T1314CAT3LA,T1314CAT4LA,T1314CAT5LA,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1213CAT1,PT1213CAT2,PT1213CAT3,PT1213CAT4,PT1213CAT5,PT1213CAT1LA,PT1213CAT2LA,PT1213CAT3LA,PT1213CAT4LA,PT1213CAT5LA,PT1314CAT1,PT1314CAT2,PT1314CAT3,PT1314CAT4,PT1314CAT5,PT1314CAT1LA,PT1314CAT2LA,PT1314CAT3LA,PT1314CAT4LA,PT1314CAT5LA,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
815,121389,Non-London,Primary,28,17.9,Low,"7,715",61,"7,776",SUPP,-111,SUPP,795,"1,124",317,230,79,646,52,48,111,"3,292",SUPP,101,410,110,4846,3108,217,336,92,4717,3793,115,475,78,5846,3018,164,355,80,4513,SUPP,470,647,78,"7,937","3,478",209,426,98,"5,541","6,699",223,"1,071",85,"10,815","3,020",170,374,69,"4,798",SUPP,-111,1124,79,8474,"3,098",168,7776,717,79,SUPP,-212,714,-31,3628,99%,1%,SUPP,-1%,SUPP,9%,13%,4%,3%,1%,8%,1%,1%,1%,SUPP,2%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,8%,1%,100%,NA,NA,NA,NA,NA,SUPP,6%,8%,1%,100%,NA,NA,NA,NA,NA,61%,2%,3%,9%,100%,NA,NA,NA,NA,NA,SUPP,-1%,13%,1%,100%,NA,NA,NA,NA,NA,SUPP,-3%,5%,-1%,0%
815,121390,Non-London,Primary,56,5.4,Low,"6,203",253,"6,456","3,142",191,851,451,617,223,204,81,549,65,77,-4,"6,446",SUPP,411,715,120,7327,2922,149,340,87,4382,4201,426,709,101,7391,3018,164,355,80,4513,"3,426",285,522,80,"5,950","3,005",183,317,70,"4,729","3,416",272,517,62,"5,849","3,020",170,374,69,"4,798",3993,191,617,81,6446,"3,098",168,6456,851,81,NA,-220,-98,-39,-881,96%,4%,49%,3%,13%,7%,10%,3%,3%,1%,9%,1%,1%,0%,SUPP,6%,10%,2%,100%,NA,NA,NA,NA,NA,SUPP,6%,10%,1%,100%,NA,NA,NA,NA,NA,58%,5%,9%,1%,100%,NA,NA,NA,NA,NA,58%,5%,3%,12%,100%,NA,NA,NA,NA,NA,62%,3%,10%,1%,100%,NA,NA,NA,NA,NA,NA,-3%,0%,-1%,0%
815,121391,Non-London,Primary,47,0,Low,"6,277",562,"6,839","3,121",761,530,423,707,328,448,97,531,97,225,102,"7,371",4048,291,505,86,6189,2922,149,340,87,4382,4807,366,586,135,7452,3018,164,355,80,4513,SUPP,345,459,110,"6,903","3,005",183,317,70,"4,729","4,166",240,442,89,"6,683","3,020",170,374,69,"4,798",3651,761,707,97,7371,"3,098",168,6839,530,97,-397,470,202,11,1182,92%,8%,SUPP,10%,SUPP,6%,10%,4%,6%,1%,7%,1%,3%,1%,65%,5%,8%,1%,100%,NA,NA,NA,NA,NA,SUPP,5%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,5%,7%,2%,100%,NA,NA,NA,NA,NA,63%,4%,3%,6%,100%,NA,NA,NA,NA,NA,NA,10%,10%,1%,100%,NA,NA,NA,NA,NA,NA,5%,2%,0%,0%
815,121392,Non-London,Primary,73,11,Low,"5,091",185,"5,276","2,465",384,919,470,479,212,110,75,226,57,13,164,"5,572",SUPP,360,438,82,4355,2922,149,340,87,4382,3040,217,433,121,4907,3018,164,355,80,4513,SUPP,81,411,81,"4,539","3,478",209,426,98,"5,541","2,931",382,421,94,"5,273","3,020",170,374,69,"4,798",3384,384,479,75,5572,"3,098",168,5276,919,75,NA,24,41,-7,1217,96%,4%,SUPP,7%,SUPP,8%,9%,4%,2%,1%,4%,1%,0%,3%,SUPP,8%,10%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,9%,2%,100%,NA,NA,NA,NA,NA,56%,7%,3%,6%,100%,NA,NA,NA,NA,NA,NA,7%,9%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,-1%,-1%,0%
815,121393,Non-London,Primary,63,0,Low,"4,933",117,"5,050",SUPP,148,SUPP,415,545,192,122,61,262,34,153,154,"2,085",SUPP,-36,269,79,5205,2922,149,340,87,4382,3175,59,381,86,5715,3018,164,355,80,4513,"3,191",114,512,70,"5,467","3,005",183,317,70,"4,729","2,977",156,447,73,"5,076","3,020",170,374,69,"4,798",SUPP,148,545,61,5538,"3,098",168,5050,524,61,SUPP,184,276,-18,333,98%,2%,SUPP,3%,SUPP,7%,10%,3%,2%,1%,5%,1%,3%,3%,SUPP,-1%,5%,2%,100%,NA,NA,NA,NA,NA,SUPP,1%,7%,1%,100%,NA,NA,NA,NA,NA,58%,2%,9%,1%,100%,NA,NA,NA,NA,NA,59%,3%,3%,9%,100%,NA,NA,NA,NA,NA,SUPP,3%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,5%,-1%,0%
815,121395,Non-London,Primary,331,7.9,Low,"5,185",124,"5,309","2,303",133,967,241,330,154,940,46,232,44,143,62,"5,594",2251,195,260,64,4396,2922,149,340,87,4382,2781,317,244,66,4654,3018,164,355,80,4513,"2,772",250,250,60,"4,673","3,005",183,317,70,"4,729","2,909",170,274,52,"4,899","3,020",170,374,69,"4,798",3270,133,330,46,5594,"3,098",168,5309,967,46,1019,-62,70,-18,1198,98%,2%,SUPP,2%,SUPP,4%,6%,3%,17%,1%,4%,1%,3%,1%,51%,4%,6%,1%,100%,NA,NA,NA,NA,NA,SUPP,7%,5%,1%,100%,NA,NA,NA,NA,NA,59%,5%,5%,1%,100%,NA,NA,NA,NA,NA,59%,3%,3%,6%,100%,NA,NA,NA,NA,NA,NA,2%,6%,1%,100%,NA,NA,NA,NA,NA,NA,-2%,0%,0%,0%
815,121398,Non-London,Primary,267,5.9,Low,"4,742",99,"4,841","2,112",59,840,348,222,168,601,82,220,23,37,153,"4,866",2586,196,159,105,4516,2922,149,340,87,4382,3014,126,171,129,4340,3018,164,355,80,4513,"3,137",105,188,88,"4,570","3,005",183,317,70,"4,729","2,983",32,182,106,"4,350","3,020",170,374,69,"4,798",2952,59,222,82,4866,"3,098",168,4841,840,82,366,-137,63,-23,350,98%,2%,43%,1%,17%,7%,5%,3%,12%,2%,5%,0%,1%,3%,57%,4%,4%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,4%,3%,100%,NA,NA,NA,NA,NA,69%,2%,4%,2%,100%,NA,NA,NA,NA,NA,69%,1%,4%,3%,100%,NA,NA,NA,NA,NA,61%,1%,5%,2%,100%,NA,NA,NA,NA,NA,4%,-3%,1%,0%,0%
815,121293,Non-London,Primary,18,0,Low,"9,553","1,015","10,568",SUPP,839,SUPP,676,906,561,113,109,558,217,120,170,"4,268",SUPP,913,665,101,8804,2922,149,340,87,4382,6764,333,725,95,9503,3018,164,355,80,4513,SUPP,"1,103",830,121,"10,498","3,005",183,317,70,"4,729","6,219","1,344",852,120,"10,857","3,020",170,374,69,"4,798",SUPP,839,906,109,10597,"3,098",168,10568,153,109,SUPP,-74,241,8,1793,90%,10%,SUPP,8%,SUPP,6%,9%,5%,1%,1%,5%,2%,1%,2%,SUPP,10%,8%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,8%,1%,100%,NA,NA,NA,NA,NA,SUPP,11%,8%,1%,100%,NA,NA,NA,NA,NA,57%,12%,4%,5%,100%,NA,NA,NA,NA,NA,SUPP,8%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP,-2%,1%,0%,0%
815,121295,Non-London,Primary,31,0,Low,"7,496",109,"7,604","3,895",527,541,726,837,269,282,129,383,41,46,94,"7,770",SUPP,322,445,122,5081,2922,149,340,87,4382,4330,367,652,58,6776,3018,164,355,80,4513,SUPP,529,687,88,"7,782","3,005",183,317,70,"4,729",SUPP,348,755,120,"7,475","3,020",170,374,69,"4,798",4437,527,837,129,7770,"3,098",168,7604,541,129,NA,205,392,7,2689,99%,1%,SUPP,7%,SUPP,9%,11%,3%,4%,2%,5%,1%,1%,1%,SUPP,6%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,5%,10%,1%,100%,NA,NA,NA,NA,NA,SUPP,7%,9%,1%,100%,NA,NA,NA,NA,NA,SUPP!,5%,2%,4%,100%,NA,NA,NA,NA,NA,NA,7%,11%,2%,100%,NA,NA,NA,NA,NA,NA,1%,2%,0%,0%
815,121296,Non-London,Primary,20,0,Low,"9,777",6,"9,783","5,565",194,312,765,"1,445",309,258,140,104,161,36,218,"9,507",SUPP,1089,1347,157,10509,2922,149,340,87,4382,5958,1095,1401,164,10192,3018,164,355,80,4513,SUPP,"1,184","1,374",128,"10,478","3,005",183,317,70,"4,729","5,903",775,"1,396",141,"10,137","3,020",170,374,69,"4,798",5877,194,1445,140,9507,"3,098",168,9783,312,140,NA,-895,98,-17,-1002,100%,0%,SUPP,2%,SUPP,8%,15%,3%,3%,1%,1%,2%,0%,2%,SUPP,10%,13%,1%,100%,NA,NA,NA,NA,NA,SUPP,11%,14%,2%,100%,NA,NA,NA,NA,NA,SUPP,11%,13%,1%,100%,NA,NA,NA,NA,NA,58%,8%,3%,1%,100%,NA,NA,NA,NA,NA,NA,2%,15%,1%,100%,NA,NA,NA,NA,NA,NA,-8%,2%,0%,0%
815,121300,Non-London,Primary,48,23.8,Medium,"7,095",138,"7,233","3,091",-64,"1,160",937,446,197,136,139,397,56,40,338,"6,872",SUPP,185,681,275,8550,2922,149,340,87,4382,3976,51,504,221,6565,3599,241,447,153,6323,SUPP,23,482,208,"7,008","3,005",183,317,70,"4,729","4,265",61,457,161,"6,806","3,471",181,455,90,"5,585",4251,-64,446,139,6872,"3,624",164,7233,1160,139,NA,-249,-235,-136,-1678,98%,2%,SUPP,-1%,SUPP,14%,6%,3%,2%,2%,6%,1%,1%,5%,SUPP,2%,8%,3%,100%,NA,NA,NA,NA,NA,SUPP,1%,8%,3%,100%,NA,NA,NA,NA,NA,SUPP,0%,7%,3%,100%,NA,NA,NA,NA,NA,62%,1%,3%,6%,100%,NA,NA,NA,NA,NA,NA,-1%,6%,2%,100%,NA,NA,NA,NA,NA,NA,-3%,-2%,-1%,0%
815,121301,Non-London,Primary,94,25.3,Medium,"5,738",58,"5,796","2,663",198,849,407,291,194,184,67,302,49,61,221,"5,487",4140,84,316,96,5671,2922,149,340,87,4382,3464,337,310,123,5152,3018,164,355,80,4513,SUPP,238,274,87,"5,322","3,478",209,426,98,"5,541","4,126",289,309,94,"6,203","3,471",181,455,90,"5,585",3511,198,291,67,5487,"3,624",164,5796,849,67,-629,114,-25,-29,-184,99%,1%,SUPP,4%,SUPP,7%,5%,4%,3%,1%,6%,1%,1%,4%,73%,1%,6%,2%,100%,NA,NA,NA,NA,NA,SUPP,7%,6%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,5%,2%,100%,NA,NA,NA,NA,NA,66%,5%,4%,3%,100%,NA,NA,NA,NA,NA,NA,4%,5%,1%,100%,NA,NA,NA,NA,NA,NA,3%,-1%,-1%,0%
815,121302,Non-London,Primary,39,2.6,Low,"7,364",497,"7,861",SUPP,169,SUPP,666,725,308,145,176,534,70,19,285,"3,098",SUPP,447,567,152,6364,2922,149,340,87,4382,3909,645,685,111,6738,3018,164,355,80,4513,SUPP,667,867,220,"8,849","3,005",183,317,70,"4,729",SUPP,350,676,79,"6,992","3,020",170,374,69,"4,798",SUPP,169,725,176,8040,"3,098",168,7861,736,176,SUPP,-278,158,24,1676,94%,6%,SUPP,2%,SUPP,8%,9%,4%,2%,2%,7%,1%,0%,4%,SUPP,7%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,10%,10%,2%,100%,NA,NA,NA,NA,NA,SUPP,8%,10%,2%,100%,NA,NA,NA,NA,NA,SUPP!,5%,3%,5%,100%,NA,NA,NA,NA,NA,SUPP,2%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,-5%,0%,0%,0%
815,121303,Non-London,Primary,241,8.8,Low,"4,639",99,"4,739","2,162",74,520,302,176,132,792,46,227,33,11,259,"4,732",2110,96,152,70,3767,2922,149,340,87,4382,2429,90,149,59,3693,3018,164,355,80,4513,"2,330",103,153,50,"3,660","3,005",183,317,70,"4,729","2,564",60,175,57,"4,077","3,020",170,374,69,"4,798",2681,74,176,46,4732,"3,098",168,4739,520,46,571,-22,24,-24,965,98%,2%,46%,2%,11%,6%,4%,3%,17%,1%,5%,1%,0%,5%,56%,3%,4%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,4%,2%,100%,NA,NA,NA,NA,NA,64%,3%,4%,1%,100%,NA,NA,NA,NA,NA,63%,1%,3%,6%,100%,NA,NA,NA,NA,NA,57%,2%,4%,1%,100%,NA,NA,NA,NA,NA,1%,-1%,0%,-1%,0%
815,121304,Non-London,Primary,192,4.9,Low,"4,163",173,"4,336","2,269",111,481,284,329,178,163,64,244,30,43,113,"4,310",2454,167,205,88,3849,2922,149,340,87,4382,2521,135,209,80,3746,3018,164,355,80,4513,SUPP,155,230,73,"4,192","3,005",183,317,70,"4,729","2,589",149,284,75,"4,127","3,020",170,374,69,"4,798",2750,111,329,64,4310,"3,098",168,4336,481,64,296,-56,124,-24,461,96%,4%,SUPP,3%,SUPP,7%,8%,4%,4%,1%,6%,1%,1%,3%,64%,4%,5%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,6%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,5%,2%,100%,NA,NA,NA,NA,NA,63%,4%,4%,6%,100%,NA,NA,NA,NA,NA,NA,3%,8%,1%,100%,NA,NA,NA,NA,NA,NA,-1%,3%,-1%,0%
815,121305,Non-London,Primary,299,14.1,Low,"4,488",93,"4,581","2,174",43,579,239,398,134,739,65,255,30,38,101,"4,794",1745,250,308,96,3851,2922,149,340,87,4382,2457,283,230,76,4048,3018,164,355,80,4513,"2,634",143,330,68,"4,187","3,005",183,317,70,"4,729","2,861",38,369,75,"4,332","3,020",170,374,69,"4,798",2754,43,398,65,4794,"3,098",168,4581,579,65,1009,-207,90,-31,943,98%,2%,45%,1%,12%,5%,8%,3%,15%,1%,5%,1%,1%,2%,45%,6%,8%,2%,100%,NA,NA,NA,NA,NA,61%,7%,6%,2%,100%,NA,NA,NA,NA,NA,63%,3%,8%,2%,100%,NA,NA,NA,NA,NA,66%,1%,3%,5%,100%,NA,NA,NA,NA,NA,57%,1%,8%,1%,100%,NA,NA,NA,NA,NA,12%,-5%,0%,-1%,0%
815,121306,Non-London,Primary,111,4.9,Low,"4,332",108,"4,440","2,099",196,622,276,280,147,156,56,237,57,32,0,"4,158",3074,181,339,99,4591,2922,149,340,87,4382,2971,316,330,110,4750,3018,164,355,80,4513,"2,641",258,298,75,"4,215","3,005",183,317,70,"4,729","2,475",234,289,47,"3,966","3,020",170,374,69,"4,798",2721,196,280,56,4158,"3,098",168,4440,622,56,-353,15,-59,-43,-433,98%,2%,50%,5%,15%,7%,7%,4%,4%,1%,6%,1%,1%,0%,67%,4%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,7%,7%,2%,100%,NA,NA,NA,NA,NA,63%,6%,7%,2%,100%,NA,NA,NA,NA,NA,63%,6%,3%,5%,100%,NA,NA,NA,NA,NA,65%,5%,7%,1%,100%,NA,NA,NA,NA,NA,-2%,1%,0%,-1%,0%
815,121307,Non-London,Primary,428,5.8,Low,"4,033",58,"4,091","2,016",137,739,284,222,165,105,59,217,68,23,92,"4,128",2439,92,171,64,3492,2922,149,340,87,4382,2446,129,190,62,3518,3018,164,355,80,4513,"2,620",158,215,67,"3,933","3,005",183,317,70,"4,729","2,739",136,202,61,"4,055","3,020",170,374,69,"4,798",2755,137,222,59,4128,"3,098",168,4091,739,59,316,45,51,-5,636,99%,1%,49%,3%,18%,7%,5%,4%,3%,1%,5%,2%,1%,2%,70%,3%,5%,2%,100%,NA,NA,NA,NA,NA,70%,4%,5%,2%,100%,NA,NA,NA,NA,NA,67%,4%,5%,2%,100%,NA,NA,NA,NA,NA,67%,3%,4%,5%,100%,NA,NA,NA,NA,NA,67%,3%,5%,1%,100%,NA,NA,NA,NA,NA,-3%,0%,0%,-1%,0%
815,121308,Non-London,Primary,273,5.9,Low,"4,067",142,"4,209","2,129",172,530,264,256,144,131,42,279,41,43,92,"4,123",2387,237,205,51,3565,2922,149,340,87,4382,2370,173,207,48,3491,3018,164,355,80,4513,SUPP,304,230,42,"3,902","3,005",183,317,70,"4,729","2,350",342,239,36,"3,867","3,020",170,374,69,"4,798",2659,172,256,42,4123,"3,098",168,4209,530,42,272,-65,51,-9,558,97%,3%,SUPP,4%,SUPP,6%,6%,3%,3%,1%,7%,1%,1%,2%,67%,7%,6%,1%,100%,NA,NA,NA,NA,NA,SUPP,5%,6%,1%,100%,NA,NA,NA,NA,NA,SUPP,8%,6%,1%,100%,NA,NA,NA,NA,NA,61%,9%,4%,5%,100%,NA,NA,NA,NA,NA,NA,4%,6%,1%,100%,NA,NA,NA,NA,NA,NA,-3%,0%,0%,0%
815,121309,Non-London,Primary,43,2.3,Low,"6,072",599,"6,671","3,218",160,917,417,595,268,184,102,536,106,141,131,"6,775",SUPP,175,484,103,5666,2922,149,340,87,4382,3228,171,443,103,5041,3018,164,355,80,4513,"3,558",217,550,90,"6,052","3,005",183,317,70,"4,729","3,474",366,547,79,"6,343","3,020",170,374,69,"4,798",4135,160,595,102,6775,"3,098",168,6671,917,102,NA,-15,111,-1,1109,91%,9%,SUPP,2%,SUPP,6%,9%,4%,3%,2%,8%,2%,2%,2%,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,59%,4%,9%,1%,100%,NA,NA,NA,NA,NA,55%,6%,4%,8%,100%,NA,NA,NA,NA,NA,NA,2%,9%,2%,100%,NA,NA,NA,NA,NA,NA,-1%,0%,0%,0%
815,121311,Non-London,Primary,58,4.2,Low,"8,033",167,"8,200","3,452",120,"1,094",721,"1,504",226,153,187,310,176,160,162,"8,265",5082,368,1361,243,8640,2922,149,340,87,4382,4778,309,1565,256,9230,3018,164,355,80,4513,"4,189",196,"1,406",198,"8,192","3,005",183,317,70,"4,729","4,318",151,"1,500",161,"8,249","3,020",170,374,69,"4,798",4546,120,1504,187,8265,"3,098",168,8200,1094,187,-536,-248,143,-56,-375,98%,2%,42%,1%,13%,9%,18%,3%,2%,2%,4%,2%,2%,2%,59%,4%,16%,3%,100%,NA,NA,NA,NA,NA,SUPP,3%,17%,3%,100%,NA,NA,NA,NA,NA,51%,2%,17%,2%,100%,NA,NA,NA,NA,NA,52%,2%,3%,5%,100%,NA,NA,NA,NA,NA,55%,1%,18%,2%,100%,NA,NA,NA,NA,NA,-4%,-3%,2%,-1%,0%
815,121312,Non-London,Primary,243,6.2,Low,"3,979",141,"4,119","2,382",135,657,246,236,149,119,52,244,35,58,87,"4,398",2506,137,181,62,3446,2922,149,340,87,4382,2538,220,193,80,3668,3018,164,355,80,4513,"2,696",260,209,59,"4,006","3,005",183,317,70,"4,729","2,823",166,219,59,"4,122","3,020",170,374,69,"4,798",3039,135,236,52,4398,"3,098",168,4119,657,52,533,-2,55,-10,952,97%,3%,54%,3%,15%,6%,5%,3%,3%,1%,6%,1%,1%,2%,73%,4%,5%,2%,100%,NA,NA,NA,NA,NA,SUPP,6%,5%,2%,100%,NA,NA,NA,NA,NA,67%,6%,5%,1%,100%,NA,NA,NA,NA,NA,68%,4%,3%,5%,100%,NA,NA,NA,NA,NA,69%,3%,5%,1%,100%,NA,NA,NA,NA,NA,-4%,-1%,0%,-1%,0%
815,121331,Non-London,Primary,269,6.3,Low,"4,099",92,"4,191","2,140",134,697,310,290,133,148,47,187,14,80,100,"4,281",2438,31,191,52,3306,2922,149,340,87,4382,2620,116,215,57,3735,3018,164,355,80,4513,"2,726",90,265,52,"4,151","3,005",183,317,70,"4,729","2,732",190,268,63,"4,149","3,020",170,374,69,"4,798",2838,134,290,47,4281,"3,098",168,4191,697,47,400,103,99,-5,975,98%,2%,SUPP,3%,SUPP,7%,7%,3%,3%,1%,4%,0%,2%,2%,74%,1%,6%,2%,100%,NA,NA,NA,NA,NA,70%,3%,6%,2%,100%,NA,NA,NA,NA,NA,66%,2%,6%,1%,100%,NA,NA,NA,NA,NA,66%,5%,3%,3%,100%,NA,NA,NA,NA,NA,NA,3%,7%,1%,100%,NA,NA,NA,NA,NA,NA,2%,1%,-1%,0%
815,121332,Non-London,Primary,35,0,Low,"15,914",542,"16,456","9,001",474,"2,761","1,228","1,554",512,518,224,"1,127",663,77,319,"18,456",4145,140,578,100,6507,2922,149,340,87,4382,5181,195,718,142,8036,3018,164,355,80,4513,SUPP,182,691,100,"7,704","3,005",183,317,70,"4,729","7,840",237,"1,183",211,"12,039","3,020",170,374,69,"4,798",11761,474,1554,224,18456,"3,098",168,16456,2761,224,7616,334,976,124,11949,97%,3%,SUPP,3%,SUPP,7%,8%,3%,3%,1%,6%,4%,0%,2%,64%,2%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,9%,1%,100%,NA,NA,NA,NA,NA,65%,2%,2%,6%,100%,NA,NA,NA,NA,NA,NA,3%,8%,1%,100%,NA,NA,NA,NA,NA,NA,1%,-1%,-1%,0%
815,121333,Non-London,Primary,248,0,Low,"4,749",53,"4,802","2,245",155,962,263,281,148,92,69,138,44,16,87,"4,499",3115,184,262,85,4392,2922,149,340,87,4382,3637,145,308,100,5076,3018,164,355,80,4513,SUPP,166,304,83,"4,735","3,005",183,317,70,"4,729","2,871",250,261,61,"4,213","3,020",170,374,69,"4,798",3206,155,281,69,4499,"3,098",168,4802,962,69,91,-29,19,-16,107,99%,1%,SUPP,3%,SUPP,6%,6%,3%,2%,2%,3%,1%,0%,2%,71%,4%,6%,2%,100%,NA,NA,NA,NA,NA,SUPP,3%,6%,2%,100%,NA,NA,NA,NA,NA,SUPP,4%,6%,2%,100%,NA,NA,NA,NA,NA,68%,6%,3%,3%,100%,NA,NA,NA,NA,NA,NA,3%,6%,2%,100%,NA,NA,NA,NA,NA,NA,-1%,0%,0%,0%
815,121334,Non-London,Primary,226,24.3,Medium,"4,726",100,"4,826","2,284",207,590,361,439,218,142,65,207,41,53,87,"4,697",2696,339,364,120,4629,3108,217,336,92,4717,2510,721,392,66,4839,3599,241,447,153,6323,"2,944",353,415,77,"5,143","3,478",209,426,98,"5,541","3,078",287,475,72,"5,325","3,471",181,455,90,"5,585",2874,207,439,65,4697,"3,624",164,4826,590,65,178,-132,75,-55,68,98%,2%,49%,4%,13%,8%,9%,5%,3%,1%,4%,1%,1%,2%,58%,7%,8%,3%,100%,NA,NA,NA,NA,NA,52%,15%,8%,1%,100%,NA,NA,NA,NA,NA,57%,7%,8%,1%,100%,NA,NA,NA,NA,NA,57%,5%,4%,8%,100%,NA,NA,NA,NA,NA,61%,4%,9%,1%,100%,NA,NA,NA,NA,NA,3%,-3%,1%,-2%,0%
815,121336,Non-London,Primary,184,30.4,Medium,"5,094",48,"5,142","2,392",118,785,454,392,184,138,80,288,57,54,181,"5,122",3488,106,385,115,5199,3250,160,392,92,5338,3748,6,435,113,5524,3652,194,418,109,5408,"3,231",71,368,100,"5,350","3,478",209,426,98,"5,541","3,050",141,384,90,"4,879","3,471",181,455,90,"5,585",3177,118,392,80,5122,"3,624",164,5142,785,80,-311,12,7,-35,-77,99%,1%,47%,2%,15%,9%,8%,4%,3%,2%,6%,1%,1%,4%,67%,2%,7%,2%,100%,NA,NA,NA,NA,NA,68%,0%,8%,2%,100%,NA,NA,NA,NA,NA,60%,1%,7%,2%,100%,NA,NA,NA,NA,NA,63%,3%,4%,3%,100%,NA,NA,NA,NA,NA,62%,2%,8%,2%,100%,NA,NA,NA,NA,NA,-5%,0%,1%,0%,0%
815,121337,Non-London,Primary,128,1.7,Low,"4,726",16,"4,742","2,186",180,713,312,297,198,110,50,140,57,51,76,"4,370",SUPP,116,314,47,4506,2922,149,340,87,4382,3306,205,329,87,4932,3018,164,355,80,4513,SUPP,289,309,85,"4,885","3,005",183,317,70,"4,729","2,630",236,296,47,"4,181","3,020",170,374,69,"4,798",2899,180,297,50,4370,"3,098",168,4742,713,50,NA,64,-17,3,-136,100%,0%,SUPP,4%,SUPP,7%,7%,5%,3%,1%,3%,1%,1%,2%,SUPP,3%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,4%,7%,2%,100%,NA,NA,NA,NA,NA,SUPP,6%,6%,2%,100%,NA,NA,NA,NA,NA,63%,6%,5%,3%,100%,NA,NA,NA,NA,NA,NA,4%,7%,1%,100%,NA,NA,NA,NA,NA,NA,1%,0%,0%,0%
815,121338,Non-London,Primary,486,6.1,Low,"4,071",68,"4,139","1,922",215,899,217,304,127,109,45,123,53,79,70,"4,162",2745,242,230,58,3914,2922,149,340,87,4382,3033,275,257,61,4403,3018,164,355,80,4513,"3,070",323,281,56,"4,579","3,005",183,317,70,"4,729","2,499",201,270,49,"3,809","3,020",170,374,69,"4,798",2821,215,304,45,4162,"3,098",168,4139,899,45,76,-27,74,-13,248,98%,2%,46%,5%,22%,5%,7%,3%,3%,1%,3%,1%,2%,2%,70%,6%,6%,1%,100%,NA,NA,NA,NA,NA,SUPP,6%,6%,1%,100%,NA,NA,NA,NA,NA,67%,7%,6%,1%,100%,NA,NA,NA,NA,NA,65%,5%,3%,3%,100%,NA,NA,NA,NA,NA,68%,5%,7%,1%,100%,NA,NA,NA,NA,NA,-2%,-1%,1%,0%,0%
